541,dancefajardo,As for my work i'm not allowed 2 comment but I will forever be ashamed to be in this work bcos of what the others did. #BigasHindiBala
542,supermarose007,#BigasHindiBala  https://t.co/uZ6oku2ShY
543,cRazyAnaconDa,hoy abnoy @noynoyaquino ! pagsabihan mo yang kapwa mo panot na si abad!punyeta kayong dilawang panot!!#BigasHindiBala
544,abolade43,"Yoruba Tradition
WOW: See How Yoruba People
Dress For Tradition: Unbelievable
https://t.co/fnFE1TzzLS #BigasHindiBala"
545,wineila,"#BigasHindiBala, what was wrong with donating rice? Lady Gov, might as well think before you speak...Have a more rice donations to come!"
546,hayeselle_,#BigasHindiBala https://t.co/NMkaBWcFj6
547,ravenmaixvenice,#BigasHindiBala finally some light in the dark. Read on: https://t.co/wXMJMz7TzQ Farmers fired first? @PhilBantay @piacayetano #neveragain
548,theLittleTotoro,"""one has to be a human being."" https://t.co/xFzx8Xt6ap #BigasHindiBala"
549,lmquien,#BigasHindiBala -- https://t.co/1O381lkYaa
550,jaycieeee,"Nasaan ang hustisya? Ang pagbibigay importansya sa buhay? Ang moralidad? Ang bayanihan at pakikipag-isa sa kapwa? 

#BigasHindiBala"
551,krissywaw,Wag puro satsat at puro pangako. Gawin nyo nalang. #BigasHindiBala
552,mnthl_,"they worked hard for that, might as well give them what they deserve. #BigasHindiBala  https://t.co/hoTxdkpKVF"
553,HANNAHpinMoAkoo,"Masyado ng nkkasuka ang sistema sa Pilipinas pero nkkalungkot pa, kakaunti lng ang nkikialam at sumisigaw para sa Hustisya. #BigasHindiBala"
554,leeasuro,Ipaglaban ang karapatan ng mamamayang magsasaka! #BigasHindiBala
555,izaismael_,"Be it farmers or not, you do not have the right to give orders to do such inhumane acts against them. Shame! #BigasHindiBala"
556,emynercircle,#BigasHindiBala
557,wreyzza,#BigasHindiBala https://t.co/mlFv7MIaU2
558,luchomarbella,Ang daming pera pagdating sa kampanya pero pagdating sa taong bayan wala. Fcking gvrnmnt.  #bigashindibala
559,emynercircle,"Bakit kapag sa ibang bagay ang bilis ng mga pinoy, pero bakit kapag kababayan na natin patay malisya tayo.Dapat aksyunan to #BigasHindiBala"
560,mnthl_,#BigasHindiBala
561,whrlyne,"Farmers: #bigashindibala
Government: ok

Government: *bigay ng medal sa mga police officers*

Bwenas"
562,ohgraceemgee,#BigasHindiBala <ed><U+00AE><U+00BA><ed><U+00BC><U+008E><ed><U+00AE><U+00BA><ed><U+00BC><U+008E><ed><U+00AE><U+00BA><ed><U+00BC><U+008E> https://t.co/4XoyMX627d
563,EmMijares,Hirap bang intindihin? #BigasHindiBala https://t.co/HiU7T3I08S
564,krissywaw,"Nasaan na ang ""Kayo Ang Boss Ko"" #BigasHindiBala"
565,earthtodanica,#BigasHindiBala  https://t.co/P2vqqUsYWm
566,siparotako,hustisya! #bigashindibala https://t.co/CpIcR6K3Ht
567,TakeoneBuyone,"@indayevarona @emmyloumendoza @MARoxas @noynoyaquino i cant find the right compassion i cant even praise them. 
#BigasHindiBala"
568,CPA_Alliance,#BigasHindiBala  https://t.co/uZbOp21IFP
569,arizamidala,Hay puta kung isa ka sa mga taong dinedefend pa ang gobyerno dun sa #BigasHindiBala issue tangina FO tayo
570,ariaclemente,"do not let this die down so quickly, i beg. #BigasHindiBala"
571,allyssajtenorio,#BigasHindiBala  https://t.co/nbgQJVcjOR
572,missrafisuarez,"ganito na pala itsura ng palay ngayon....... God, heal our land.

#BigasHindiBala #ChangeIsComing https://t.co/SFXr9OJW7V"
573,christiaaLOPEZ,Kaya wala kang magawa kundi ang panuorin silang pagkaitan ng karapatan ng mga tao sa gobyerno. Let em hear your voice! #BigasHindiBala [2/2]
574,ariaclemente,"naiiyak ako habang binabasa yung nangyari sa mga magsasaka na nagmamakaawa para sa kanin. pakiusap, pagusapan natin ito. #BigasHindiBala"
575,krissywaw,"They asked for rice, you gave them bullets. #BigasHindiBala"
576,morgoreyt,wont stop retweeting this #BigasHindiBala https://t.co/Nb3KmCWzj2
577,SevyPiet,Do you hear the people sing? Singing the song of angry men? #BigasHindiBala
578,hacym86,"Ung maiiyak ka dahil sa napanood na video <ed><U+00A0><U+00BD><ed><U+00B8><U+00A2>
#BigasHindiBala"
579,prinsesajaya,#BigasHindiBala  https://t.co/b22sCEN7WZ
580,TakeoneBuyone,"#PUTANGINA @emmyloumendoza 
@MARoxas @noynoyaquino 
#BigasHindiBala  https://t.co/t0mlVUmg4z"
581,ninimizer,"Pilipino pinapatay ang kapwa Pilipino. - Heneral Antonio Luna

#BigasHindiBala"
582,SevyPiet,Can you hear the people sing? #BigasHindiBala https://t.co/7PElPcb0kz
583,TakeoneBuyone,"#PUTANGINA @emmyloumendoza 
@MARoxas @noynoyaquino 
#BigasHindiBala  https://t.co/bxfJvd9vnR"
584,nerinnaestrada,#BigasHindiBala https://t.co/YJaqe1XENY
585,clippedpath,"Mar Roxas, ba't di mo na lang sagarin ang pagiging epal mo? Pwede kang magpaka-kargador sa Kidapawan. #BigasHindiBala"
586,zenszei,"How many more will die, @mlq3? Remember, there already has been a suicide linked to drought. #bigashindibala https://t.co/qOkJ6zsogq"
587,john76_ph,#BigasHindiBala https://t.co/G5O7cxfv4z
588,bulatlat,Independent thinktank @IbonFoundation on govt neglect that led to the infamous Kidapawan massacre #BigasHindiBala https://t.co/BdLAVVhyTC
589,TakeoneBuyone,"#PUTANGINA @emmyloumendoza 
@MARoxas @noynoyaquino 
#BigasHindiBala  https://t.co/OWArmn0mwF"
590,ChurroPizza,"Oh
#BigasHindiBala #RiceNotBullets https://t.co/nN8jzRHUEo"
591,krissywaw,Hindi dapat nagpapaulan ng bala sa mga magsasaka! #BigasHindiBala
592,TakeoneBuyone,"#PUTANGINA @emmyloumendoza 
@MARoxas @noynoyaquino 
#BigasHindiBala  https://t.co/7HdgmDqT9v"
593,TakeoneBuyone,"#PUTANGINA @emmyloumendoza 
@MARoxas @noynoyaquino 
#BigasHindiBala  https://t.co/UFBNyDY2CE"
594,vince_borneo,#BigasHindiBala    https://t.co/BqtBdxUaTt
595,vince_borneo,#BigasHindiBala https://t.co/BqtBdxUaTt
596,myeontague,i stand with the farmers of kidapawan #BigasHindiBala
597,TakeoneBuyone,"#PUTANGINA @emmyloumendoza 
@MARoxas @noynoyaquino 
#BigasHindiBala  https://t.co/Jjx3TuuWKG"
598,tekiru,There is only one story here. Everything else is noise. Our farmers are hungry &amp; need our help. #BigasHindiBala
599,TakeoneBuyone,"#PUTANGINA @emmyloumendoza 
@MARoxas @noynoyaquino 
#BigasHindiBala  https://t.co/yGn4YG7PHP"
600,TakeoneBuyone,"#PUTANGINA @emmyloumendoza 
@MARoxas @noynoyaquino 
#BigasHindiBala  https://t.co/i5ZGfNOEDJ"
601,maiohmyoh,#BigasHindiBala #Davao https://t.co/R4BsjAlpJp
602,TakeoneBuyone,"#PUTANGINA @emmyloumendoza 
@MARoxas @noynoyaquino 
#BigasHindiBala  https://t.co/SpVQjpFGxB"
603,nathhhsantos,"Uhaw na uhaw ako sa hustisya para sa Fallen 44, Lumad, at ngayon para sa mga magsasaka. #BigasHindiBala"
604,TakeoneBuyone,"#PUTANGINA @emmyloumendoza 
@MARoxas @noynoyaquino 
#BigasHindiBala  https://t.co/PKlVGHYzaw"
605,larry_timbol,Wag po tayong mag bulag bulagan sa nangyari #BigasHindiBala
606,NCCPhils,#BIGAShindiBALA | UMC CalPac: Cries for food literally answered with bullets https://t.co/BVvJLSzk8A  #FOODnotBULLETS #JusticeAndPeacePH
607,TakeoneBuyone,"#PUTANGINA @emmyloumendoza 
@MARoxas @noynoyaquino 
#BigasHindiBala  https://t.co/OCb7daxdlN"
608,HandsomeEmerson,#BigasHindiBala
609,Tipsyj08,"they were asking for foods not bullets, itinutulak tayong mamatay nalang ng sistema. #BigasHindiBala  https://t.co/kE7XGddcLO"
610,__mrbg,i feel like people are worried about the power outage at naia than the north cotabato sitch. wtf????? #bigashindibala
611,TakeoneBuyone,"#PUTANGINA @emmyloumendoza 
@MARoxas @noynoyaquino 
#BigasHindiBala  https://t.co/Eehav0tzQF"
612,TakeoneBuyone,"#PUTANGINA @emmyloumendoza 
@MARoxas @noynoyaquino 
#BigasHindiBala  https://t.co/RXwpnUNhjz"
613,EmMijares,From one of my favorite instructors in college. #BigasHindiBala https://t.co/RmFDECmIkK
614,sarahelago,#BigasHindiBala TINATAWAGAN ang LAHAT na MAKIISA! Tumindig kasama ang mga kababayan nating magsasaka sa North... https://t.co/noBhsFpp5B
615,rmp_natl,#BigasHindiBala https://t.co/vuEryDwslt
616,lifeofauris,@IrishDDizon @inqmindanao @InqNational @inquirerdotnet it's infuriating. What kind of government... #bigashindibala
617,TakeoneBuyone,"@emmyloumendoza 
#PUTANGINA
#BigasHindiBala  https://t.co/vxTNZr3r96"
618,TakeoneBuyone,"@emmyloumendoza 
#PUTANGINA
#BigasHindiBala  https://t.co/mUHp9Utejs"
619,GDRingor,Oh? May pake ka sa bansa mo. Pero di mo alam kung ano meron sa #BigasHindiBala puro challeng challenge ka kase.
620,TakeoneBuyone,"@emmyloumendoza 
#PUTANGINA
#BigasHindiBala  https://t.co/N8zRRlLXpg"
621,missbebang,"Hangang-hanga sa Heneral Luna noon, tapos pinagtatanggol ang pamahalaan ngayon. Ano na, beh? #BigasHindiBala"
622,TakeoneBuyone,"@emmyloumendoza 
#PUTANGINA
#BigasHindiBala  https://t.co/hOPHuPn0ia"
623,tekiru,#BigasHindiBala https://t.co/juxvI4GFbg
624,TakeoneBuyone,"@emmyloumendoza 
#PUTANGINA
#BigasHindiBala  https://t.co/oETmLK5cah"
625,TakeoneBuyone,"@emmyloumendoza 
#PUTANGINA
#BigasHindiBala  https://t.co/ax7xTqlsnf"
626,teddycasino,"Apparently in the PNP shooting down unarmed, hungry and protesting farmers merits an award. #BigasHindiBala"
627,teddycasino,"Apparently in the PNP, shooting down hungry, unarmed and protesting farmers merits an award. #BigasHindiBala"
628,ilovetohurtyou_,"I honestly dunno what to believe anymore these days (esp. during election), but the point is, wala dapat nagpaulan ng bala! #BigasHindiBala"
629,MightyBan,"#BigasHindiBala 
PNP to the farmers be like: https://t.co/fa8e7FV9qO"
630,CSSPcouncil,"Patuloy tayong manawagan para maprotektahan ang mga karapatan ng bawat magsasakang Pilipino.

#BigasHindiBala https://t.co/v85mQaUA5r"
631,CaloyDM,"Who the hell designed this kind of system??? 

#BigasHindiBala 
#KidapawanShooting"
632,TakeoneBuyone,"@emmyloumendoza 
#PUTANGINA
#BigasHindiBala  https://t.co/1RF93c5lDg"
633,shearvy,Is he your your pres?He judged Du30 for killing druglords.Judge him for killing innocent farmers!#BigasHindiBala https://t.co/JcGeuGJ4FS
634,TakeoneBuyone,"@emmyloumendoza 
#PUTANGINA
#BigasHindiBala  https://t.co/9ojsPfVnq0"
635,bangsieful,#BigasHindiBala https://t.co/8CZNuVoQGG
636,uplbprofs,"Our farmers shape our lives more than we realize - if not for agriculture, we would be in famine. #BigasHindiBala https://t.co/jbMKklt8q7"
637,GDRingor,Okay kalma na ko pero #BigasHindiBala  pa rin. Okeh? Ligo na muna meh bago mabstmd uli.
638,vince_borneo,CHR Chief Gascon: Kidapawan police shouldn't have used live ammo - Politiko https://t.co/bA8ldOSTc4 #BigasHindiBala
639,TakeoneBuyone,"@emmyloumendoza 
#PUTANGINA #BigasHindiBala  https://t.co/AZGkPkFMmF"
640,CaloyDM,"""When the RICH rob the POOR it's called business, when the POOR fight back, it's called VIOLENCE"" - #BigasHindiBala #KidapawanShooting"
641,miyasakomitsuko,"Why is #BigasHindiBala not trending, guys? <ed><U+00A0><U+00BD><ed><U+00B8><U+0094><ed><U+00A0><U+00BD><ed><U+00B8><U+0094><ed><U+00A0><U+00BD><ed><U+00B8><U+0094><ed><U+00A0><U+00BD><ed><U+00B8><U+0094> smh https://t.co/0BXxffXsjU"
642,madlyinzayn,#BigasHindiBala https://t.co/PMy1Ktgs4z
643,enjeaneering,#BigasHindiBala  https://t.co/UDera3Mtd8
644,eujeizus,"Who is to blame?
Still, hindi dapat nagkasakitan.
#BigasHindiBala 
https://t.co/wQYBOM69Ob"
645,BeepMarvis,i have much to do but can't focus coz of the rage i harbor against this administration #BigasHindiBala
646,AnakpawisPL,PRANGKAHAN: Deadma lang si PNoy sa mga pinatay na magsasaka | Abante Online #BigasHindiBala https://t.co/WUuidM2bgt
647,TakeoneBuyone,"@Duterte4Pres16 
Anong kalokohan to @emmyloumendoza ?
#PUTANGINA
#BigasHindiBala"
648,unyonguplb,Mariing kinokondena ng AUPAEU-LB ang mga nangyayari sa #Kidapawan #BigasHindiBala
649,AnakpawisPL,Police blocks 300 farmers from getting rice in Kidapawan | Inquirer News #BigasHindiBala https://t.co/NBLqVXcI5w
650,MinawLucena,Wow! Pero pagdating sa isyu ng spratly laban sa china di niyo magawa! <ed><U+00A0><U+00BD><ed><U+00B8><U+00A1><ed><U+00A0><U+00BD><ed><U+00B8><U+00A1> #BigasHindiBala  https://t.co/DeMQoKnE4J
651,McDanigan,Akala ko April Fool's Joke. Totoo pala. Nakakalungkot. Kanino kayo naglilingkod? #BigasHindiBala <ed><U+00A0><U+00BD><ed><U+00B8><U+00A1> https://t.co/fytlxegSjM
652,enjeaneering,Precisely! #BigasHindiBala  https://t.co/1uzuRzmZQW
653,thereeeeessee,"STOP BLOCKING THEM FROM GETTING WHAT IS GIVEN TO THEM, WHAT IS RIGHTFULLY THEIRS, WHAT THEY DESERVE!!#BigasHindiBala https://t.co/Smx0xT8j2h"
654,ianjabon,@pbarecap @Ginebrakings @barangayginebra @bgsmfanadicts #BigasHindiBala
655,ilynessbless,#BigasHindiBala Gov. Lala
656,ianjabon,@atomaraullo #BigasHindiBala maawa kayo
657,darnitJC,"Davao people are lining up to throw their support for Kidapawan farmers.

Meanwhile, Gov. Lala, nvm
#BigasHindiBala  https://t.co/b05Fv0VsEi"
658,Dangilicioussss,Anong klaseng gobyerno meron tayo? #BigasHindiBala
659,AnakpawisPL,Groups hit Aquino’s ‘deafening silence’ on bloody Kidapawan clash | Inquirer News #BigasHindiBala https://t.co/3YL19y0Hr7
660,madlyinzayn,May mga elitista talagang hindi marunong tumingin sa baba. Mga hindi nakararanas ng gutom. #BigasHindiBala
661,zazenoona,#BigasHindiBala!!!
662,iamdandayao,#BigasHindiBala #BigasHindiBala #BigasHindiBala #BigasHindiBala #BigasHindiBala #BigasHindiBala #BigasHindiBala #BigasHindiBala
663,tekimik,Churches condemn Kidapawan violence #BigasHindiBala https://t.co/5emjdKOL32
664,Dangilicioussss,Bigas lang ang kailangan ng mga magsasaka na nagtatrabaho ng matiwasay para may makain kayo hindi niyo pa mabigay? #BigasHindiBala
665,prof_scribbles,From Davao with Love. #BigasHindiBala https://t.co/Ut16qoCShF
666,shearvy,"Du30 on killing druglords alma agad human rights. Farmers pinatay sabihin na NPA/Komunista. Tell me, sino mas makatarungan?!#BigasHindiBala"
667,mastergrendel,"Nakakarindi na rin kasi yung mga Pilipino, na kung sino pa yung walang alam yun pa yung kuda ng kuda! #BigasHindiBala"
668,emmidejesus,@DZMMTeleRadyo @ernie_manio #BigasHindiBala katarungan para sa Kidapawan martyrs
669,macapinlacmark,at unti unting pinapatay ng ating gobyerno!!! #BigasHindiBala
670,PHVoteNetizen,LOL.  Good one @IamEthylGabison !  #BigasHindiBala https://t.co/3s6zi4QyQq
671,supermarose007,"#BigasHindiBala 
#KidapawanShooting  https://t.co/bmMW1Mqnji"
672,supermarose007,"#BigasHindiBala 
#KidapawanShooting  https://t.co/M0qfo3VxRg"
673,benign0,There r people going hungry in Manila that get passed by everyday. But the starving farmers in Kidapawan make the headlines #BigasHindiBala
674,pikoot23,#BigasHindiBala  https://t.co/Ack6yvqgH8
675,yeennyang,#BigasHindiBala
676,theLittleTotoro,if there's only compassion. #BigasHindiBala
677,radiomaffin,"Mangayo lang supporta, sakiton 
Mangayo lang bugas, barilon
Mangayo lang pagpalangga, dalukan

Ay na carried away hahahaha 
#BigasHindiBala"
678,NCCPhils,"Christ has risen for #JusticeAndPeacePH

Let us #DefendHRDefendersPH in the struggle for #BIGAShindiBALA!

Jesus... https://t.co/3Zn8GRhLR6"
679,Duterte4Pres16,"PNP from Aleosan, Antipas, Pikit,Tulunan &amp; Patrol cars from RPSB blocked the entrance gate of SMMC. #BigasHindiBala https://t.co/ZlftaP1fuE"
680,senebeYEN,#BigasHindiBala <ed><U+00A0><U+00BD><ed><U+00B4><U+00AB><ed><U+00A0><U+00BD><ed><U+00B2><U+00A3><ed><U+00A0><U+00BD><ed><U+00B4><U+00AA><ed><U+00A0><U+00BC><ed><U+00BD><U+009A><ed><U+00A0><U+00BC><ed><U+00BD><U+009A><ed><U+00A0><U+00BC><ed><U+00BD><U+009A>
681,francesbacosa,"""...relative deprivation is correlated with the emergence &amp; persistence of conflict in the Phils."" -- 2005, HDN #relevant #BigasHindiBala"
682,ashleyperdiem,.@venzie Eh kung pinambili na lang kaya niya ng mga sako ng bigas yan??? #BigasHindiBala https://t.co/06aLnmpYIO
683,mereditheunise,Its ironic how the people who work their asses off to provide us food are the ones who are starving... #BigasHindiBala
684,TekiTejam,Gah! Feed them! #BigasHindiBala
685,kyyyyylee,#BigasHindiBala
686,SeannyySideUp,Only in the Philippines that farmers beg for rice. #BigasHindiBala
687,falloutjazer_,We are brothers in Christ di ba? So why threat our bishop dahil lang sa pagkupkop nila sa mga nagprotesta? #BigasHindiBala
688,njckfury,#BigasHindiBala
689,chachabelitaaa,OH WELL. #BigasHindiBala #GovEmmylouMendozaIsAWalkingBullshit https://t.co/2egDXqypJc
690,rosecabug,"gov lala, ang lala niyo po. #BigasHindiBala"
691,ZyraDarioG,MAAWA KAYO! WALANG KUWENTANG GOBYERNO! <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD> #BigasHindiBala https://t.co/3ndE0XSwbC
692,GDRingor,Hindi ba kyo naawa sa knila? Wtf. Basta sa pera? Basta sa pangangailangan ng sarili mo. #BigasHindiBala
693,yanananapot,#BigasHindiBala <ed><U+00A0><U+00BD><ed><U+00B8><U+009E> https://t.co/qMV6KYYE27
694,indayevarona,#BigasHindiBala  https://t.co/7zvoTEzuNL
695,minoceto,#BigasHindiBala tralala talaga https://t.co/jN32rQif1T
696,KioTaniguchi,Buti pa yung mga ibon may bigas. Ang magsasaka natin wala. #BigasHindiBala https://t.co/V7CK3mFRD4
697,venzie,"Report: Gov Lala giving P50,000 per barangay to hold pro-gov't rally tomorrow. 

#BigasHindiBala"
698,pchan_august,"#FoodNotBullets #BigasHindiBala Today is Divine MERCY Sunday and this year is the Year of MERCY. We, Filipinos,... https://t.co/N9LWArqjuq"
699,MissAnnCatalan,#BigasHindiBala https://t.co/IMlncF1ads
700,alrstr,The ultimate response of this government to defend their negligence is redtagging because it's easier way out. #BigasHindiBala
701,aewanko,"as the saying goes ""To write is to already choose"" #bigashindibala"
702,walistintin,What happened to showing mercy and compassion? What happened to humanity? Mas importante pa ang pag-politicize sa issue? #BigasHindiBala
703,tekimik,#BigasHindiBala @teddycasino claims LP holding back rice subsidies to hungry farmers for #DaangMatuwid campaign https://t.co/bYVePptDUw
704,eacdd,"Let me just put this here… 
#BigasHindiBala <ed><U+00A0><U+00BD><ed><U+00B8><U+00B6> https://t.co/Xq6kSHJtuH"
705,walistintin,"And a big F.U. sa lahat ng nagvi-vilify sa mga farmers. Lagay n'yo mga sarili n'yo sa lugar nila, tingnan ko lang. #BigasHindiBala"
706,grpfallenangel,Why is there even a list in the first place? #BigasHindiBala https://t.co/1q9VpCeBVL
707,leahcru,Distribute the rice to the hungry farmers already!!! What are you idiots waiting for?!! Para matapos na! #BigasHindiBala #PHVoteDuterte <ed><U+00A0><U+00BD><ed><U+00B1><U+008A><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC>
708,Ewwwpickles,#BigasHindiBala #PagkainAngKailanganBalaAngBinigay https://t.co/um9BLmCrTf
709,hoyMarian,@japs_eros https://t.co/VZOe4MHlZg may plot twist sa #BigasHindiBala  hahahaha
710,dianawayout,"our government is so fucked up, that's why! 

#BigasHindiBala"
711,zazenoona,ung mapapamura ka na lang dahil mismong ang mga masasama pa ang mga pinagtatanggol!!! bwiset! #BigasHindiBala
712,GDRingor,Kung sino pa gumagawa ng bigas sila pa walang makain. Nanghingi ng tulong BALA ibinigay. Wao!!! #BigasHindiBala
713,GabrielaWomenPL,@indayevarona @zenszei if farmers demand #BigasHindiBala then passengers shout serbisyo hindi perwisyo
714,MorenoFritzel,#BigasHindiBala still farmers suffers. 300 farmers from makilala was obstructed by kidapawan police refraining them to get their share.
715,xxIBG93,#DU30 #MDS #Binay #GracePoe #MarRoxas #BigasHindiBala #PiliPinas2016 #Halalan2016 #LP https://t.co/tvTNdGCMg4
716,jhg0612,"Filipinos are intelligent, thinking people. Oppressed people don't take injustice sitting down. They rise up. #BigasHindiBala"
717,aewanko,You are either representing the RSA/ISA or representing the masses #BigasHindiBala
718,_leechristelle,"The farmers meant no harm. The police are taking advantage of their power. So much for holding the title ""law enforcers"". #BigasHindiBala"
719,aewanko,Journalists are first and foremost human beings. Journalism is never objective. #BigasHindiBala
720,gillianfigg,Philippines: the only country where you should be terrified with the people who are supposed to serve and protect you #BigasHindiBala
721,DaxOlfindo,"Wag din natin gamitin ang mga magsasaka sa mga makasariling agenda.

#BigasHindiBala 
#bigashindipropaganda"
722,DaxOlfindo,"Wag natin pahirapan ang ating mga magsasaka makakuha ng tulong na kailangan nila.

.

#bigashindidahas
#bigashindibala"
723,r0seannemmary,Sana ay mabigyan ng katarungan ang mga magsasaka at lahat ng biktima sa nangyari. #BigasHindiBala
724,hoyMarian,THIS MIGHT ENLIGHTEN YOU. #BigasHindiBala https://t.co/VZOe4MHlZg
725,walistintin,"Sabi nila, instead na ibash ang govt, tumulong na lang. Pwede naman tumulong at mag-call ng accountability simultaneously ah #BigasHindiBala"
726,r0seannemmary,Hindi lang nakakalungkot kundi nakakagalit din ang nangyari sa Kidapawan. #BigasHindiBala
727,DuCay_Global,@AmarieSeduction thanks for the tag! Continue to spread our page. God bless!! :) #DuterteCayetano #GlobalPartylist #BigasHindiBala
728,anbars24,"hindi lang talaga cla makatao
#BigasHindiBala 
#PHVoteDuterte 
#DuterteCayetano"
729,chinopadua,What's happening to our country #BigasHindiBala
730,angelaxortiz,Wala na kong masabi. #BigasHindiBala #staywoke https://t.co/274WZa7x6j
731,jay_beltran,The very hands that feed you are the ones that starve. What a tragic #irony. #BigasHindiBala #BigasHindiPropaganda
732,crcmarquezmd,"#PrayForKidapawan
#BigasHindiBala
#phGovTerrorism https://t.co/S5fsmPRAFx"
733,Conniegchow,Sa di nyo pag aksyon palusot nyo NPA sa namamatay sa gutom #BigasHindiBala #Duterte  https://t.co/yltt5Rp8vl
734,rosecabug,nakakahiya. nakakapanlumo. nakakagalit. paano natin natitiis ang ganitong klaseng gobyerno. #BugasDiliBala #BigasHindiBala
735,RogerPaulite,#BigasHindiBala https://t.co/TQgPmgRFHX
736,tekiru,"When you eat rice today, no matter where it comes from, think about our farmers. #BigasHindiBala"
737,judemangilog,It is impossible not to touch the question of the State in all of these craziness. #BigasHindiBala
738,jhg0612,"Don't underestimate farmers, people's capacity to decide &amp; act for their well-being. Respect our right to assemble&amp;protest! #BigasHindiBala"
739,gabkatipunan,#BigasHindiBala
740,Landotron123,"Aquino, what have you done to my country? #BigasHindiBala  https://t.co/T2P1NJ43Z4"
741,rbahaguejr,Tapos. #bigashindibala https://t.co/K7hUbaYBFc
742,natoreyes,The harassment of farmers at the Kidapawan Methodist church continues. We reiterate our demands. #BigasHindiBala https://t.co/JIGSFJnmxi
743,miijuy,#BigasHindiBala #DuterteCayetano
744,benjjimenez,"Tangina niyo.
#BigasHindiBala https://t.co/v8slyD6XyJ"
745,ShigemiMur,Mixed feelings sa gawain ng pulis. Kinampihan mo naman sila nung SAF 44 issue. Hirap talaga pag bossing mo papatay sayo. #BigasHindiBala
746,GDRingor,"Hell Yeah.
#BigasHindiBala  https://t.co/g7oijXj1mo"
747,JasonObrero,"Well, ito lang.
You don't justify wrong-doing by doing something wrong.

#BigasHindiBala"
748,MalvinCult,"unsa man wla ga trend ang #BigasHindiBala ?
kay mga gago ang bugok nila
may alam nga sa libro sa paligid nama'y bobo. 

how to be not you po"
749,lonnapgermo,Paano tutungo sa isang tuwid na daan kung baluktot naman ang paraan ng pamamahala? #BigasHindiBala
750,leahcru,Ngayon naman ayaw ninyo ipamigay yung mga sako-sakong bigas donated by private individuals?! Mga demonyo lang?! #BigasHindiBala #PHVoteDu30
751,ShigemiMur,"Ay,basic need po ito.Sa bawat araw pra sa prosesong sinasabi nyo,pinapatay nyo sla sa gutom.Mahirap ba talagang intindihin? #BigasHindiBala"
752,darnitJC,"Dear government apologists and yellow media,

STOP INSULTING OUR INTELLECTS by spouting OUTRIGHT LIES and VILIFYING FARMERS.
#BigasHindiBala"
753,Honey12738532,Glad i enlighten my tita's not to vote Roxas #NotoDaangMatuwidKuno #BigashindiBala #Du30 para sa pagbabago<ed><U+00A0><U+00BD><ed><U+00B1><U+008A><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>
754,lonnapgermo,#BigasHindiBala
755,dandelion_095,Saddest story in four words. Farmers beg for rice. #bigashindibala
756,AchasJane,Napaka progresibong Pahayag mula kay Aiza!! @venzie @TheRainBro #BigasHindiBala https://t.co/WAPXzAOAMt
757,darnitJC,"Inquirer's video ""from the sidelines..."" is a malicious attempt to cover-up and blame if not vilify farmers. 

KAPAL!
#BigasHindiBala"
758,NoCJRea,#BigasHindiBala God bless
759,analette,Depressing. I have no words. #BigasHindiBala <ed><U+00A0><U+00BC><ed><U+00BD><U+009A><ed><U+00A0><U+00BD><ed><U+00BA><U+00AB><ed><U+00A0><U+00BD><ed><U+00B4><U+00AB>
760,tgzmzd_,"Someday, the government's going to regret what they've done to the farmers.
#BigasHindiBala"
761,darnitJC,"Some of my friends went to ground zero: Kidapawan. 

And here i am, awaiting news. Huhu. 
#BigasHindiBala"
762,desiree2ne1,@gmanewsbreaking @saleema_refran #BigasHindiBala #JusticeforKidapawan #PHVoteDuterte I VOTE DUTERTE https://t.co/Yknt8afNse
763,VicenteToca3,nuong panahon ng hacienda luisita nuong  2004 saksi ako sa napakarahas at barumbado na akto ng PNPatAFPpumapatay ng d armado!#BigashindiBala
764,tgzmzd_,"#BigasHindiBala 
Sila ang gahatag natog kan-on kada adlaw so why shouldn't we give them rice too? It's that simple. https://t.co/HvcQuGrMEC"
765,expectoPatRamos,Shots fired. Kaway kaway sa mga lahat na itinuturin itong isang propaganda lamang. #BigasHindiBala https://t.co/uJMmudhvDh
766,GabrielaWomenPL,Gabriela Rep. Emmi De Jesus leads moment of silence for Kidapawan massacre victims #BigasHindiBala https://t.co/sNOe4dnFJa
767,ShigemiMur,"If my attitude's there, ""Pasensya sa abala namin sa dinadaanan niyo; wala kasing makain pamilya namin eh
 #BigasHindiBala"
768,GoodnightTine,"Sa tinging ko -- sa tingin ko lang naman -- kailangan malaman ng bawat mamamayan ang totoong nang(ya)yare sa mga magsasaka.
#BigasHindiBala"
769,LFSPhilippines,PANAGUTIN ANG BERDUGONG REHIMENG AQUINO! Hustisya para sa mga biktima ng Kidapawan Massacre! #BigasHindiBala https://t.co/VRl1ozs9AD
770,indayevarona,In any court in the world ... a crime. #BigasHindiBala  https://t.co/mk6sVZzm4v
771,mymicmic24,"MAPAPAILING KA NA LANG TALALGA EH...

#BigasHindiBala 
https://t.co/pLK4jwSFpe"
772,tinywynnie,#BigasHindiBala
