158,vidaboadicea,What is needed are counter poverty measures? #LeniIsMyVP #PilipinasDebates https://t.co/5FaZ635nCk
159,theresagumisad,kainit sa debate oy! #PilipinasDebates
160,PTVph,"#PiliPinasDebates VP LEG: Kapag hindi naresolve ang krimen in 6 months, ang sinabi ni Mayor Duterte ibibigay niya... https://t.co/BZpshpu5eJ"
161,biktorcholo,"Nice one Sen. Bong

#PILIPinasDebates"
162,1059_BalitaFM,"Trillanes does not believe Duterte-Cayetano can suppress crime in 3 to 6 months. 
#PilipinasDebates"
163,imsexyheart,"Anong channel po #pilipinasdebates ?? 
Just asking, i have no idea<ed><U+00AE><U+00B8><ed><U+00BC><U+00B5> anyone??
Pasensiya na at now lang may time mag watch ng tv<ed><U+00AE><U+00B8><ed><U+00BC><U+00B0><ed><U+00AE><U+00B8><ed><U+00BC><U+00B0>"
164,anthonyrbls02,Tibay ni Cayetano. Magsabi daw yung iba ng plano. E ano muna plano ninyo? Haha #PiliPinasDebates
165,gewaaaard,"Bakit puro ""Mayor Duterte"" tong si Cayetano? Ano nakadepende nalang? #PilipinasDebates"
166,PTVph,#PiliPinasDebates VP LEG: It is not fair.  Hindi totoo na walang krimen sa Davao at Taguig. - Sen Trillanes
167,PTVph,#PiliPinasDebates VP LEG: The simple reason why hindi completely suppressed ang crime dahil hindi Presidente si... https://t.co/b2fL9NbjPj
168,g3cafe,Can i just also say na ang clazz ng mga moderators and the candidates pero ang J.Logs ng audience. Az in. #PiliPinasDebates @cnnphilippines
169,ambrose7107,"No permanent friends, No permanent enemies :) #PiliPinasDebates"
170,PTVph,#PiliPinasDebates VP LEG: Malapit na sana ako maniwala kay Sen. Cayetano - kung naayos lang ni Mayor Duterte ang... https://t.co/mR09wHDTKk
171,RJayeologist,"Nakakatakot ka Alan. You call that strategic plan, really? #PiliPinasDebates"
172,FaderogayaRyan,"#halalan2016 #PHVoteDuterte #CayetanoVPko #PiliPinasDebates2016 #PHVote #PiliPinasDebates
 https://t.co/6HI64dbJiq"
173,FaderogayaRyan,"#halalan2016 #PHVoteDuterte #CayetanoVPko #PiliPinasDebates2016 #PHVote #PiliPinasDebates
 https://t.co/i4Kmo5mjqi"
174,PTVph,"#PiliPinasDebates VP LEG: We have a strategic plan but without the leadership, it won't happen. - Sen Cayetano"
175,FaderogayaRyan,"#halalan2016 #PHVoteDuterte #CayetanoVPko #PiliPinasDebates2016 #PHVote #PiliPinasDebates
 https://t.co/tXaUVniw7U"
176,FaderogayaRyan,"#halalan2016 #PHVoteDuterte #CayetanoVPko #PiliPinasDebates2016 #PHVote #PiliPinasDebates
 https://t.co/V0mQXn1zNo"
177,ambrose7107,"I agree to Honasan's ""...Know the root cause..."" #PiliPinasDebates"
178,FaderogayaRyan,"#halalan2016 #PHVoteDuterte #CayetanoVPko #PiliPinasDebates2016 #PHVote #PiliPinasDebates
 https://t.co/tPmdf1kXPM"
179,FaderogayaRyan,"#halalan2016 #PHVoteDuterte #CayetanoVPko #PiliPinasDebates2016 #PHVote #PiliPinasDebates
 https://t.co/ozr91zy478"
180,chinchinsntg,"Lena needs to answer now. People love mic hogs. It’s not noble, but she needs this. #PiliPinasDebates"
181,FaderogayaRyan,"#halalan2016 #PHVoteDuterte #CayetanoVPko #PiliPinasDebates2016 #PHVote #PiliPinasDebates
 https://t.co/5az2IYhPQF"
182,FaderogayaRyan,"#halalan2016 #PHVoteDuterte #CayetanoVPko #PiliPinasDebates2016 #PHVote #PiliPinasDebates
 https://t.co/O3iitVa0nk"
183,PTVph,#PiliPinasDebates VP LEG: moving on to criminality
184,FaderogayaRyan,"#halalan2016 #PHVoteDuterte #CayetanoVPko #PiliPinasDebates2016 #PHVote #PiliPinasDebates
 https://t.co/jgwI6A2hpl"
185,kimcarlovicenc3,"Chiz Escudero Transformed into Boy Abunda! <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>
#PilipinasDebates"
186,FaderogayaRyan,"#halalan2016 #PHVoteDuterte #CayetanoVPko #PiliPinasDebates2016 #PHVote #PiliPinasDebates
 https://t.co/FgyCwv32ni"
187,FaderogayaRyan,"#halalan2016 #PHVoteDuterte #CayetanoVPko #PiliPinasDebates2016 #PHVote #PiliPinasDebates
 https://t.co/lxyYaNU2oM"
188,FaderogayaRyan,"#halalan2016 #PHVoteDuterte #CayetanoVPko #PiliPinasDebates2016 #PHVote #PiliPinasDebates
 https://t.co/6mR1WYTGTH"
189,FaderogayaRyan,"#halalan2016 #PHVoteDuterte #CayetanoVPko #PiliPinasDebates2016 #PHVote #PiliPinasDebates
 https://t.co/NCCGJSJ1BX"
190,FaderogayaRyan,"#halalan2016 #PHVoteDuterte #CayetanoVPko #PiliPinasDebates2016 #PHVote #PiliPinasDebates
 https://t.co/0u5UOIfZho"
