yanspizza,Duterte https://t.co/c71Ehm3DGL
redmarianpaurom,@Kuya_duterte @PatamaPost imo tipot
alfrederick_,Duterte supporters: the tumors that continue to infiltrate civilized political discourse in the country. - Josh Makalintal #PHVoteDuterte
Kuya_duterte,"Hi mo pa lang, alam ko na agad may kailangan kang puta ka"
EugeneLahorocks,sana di ko na lang pinanuod yung sa interview ng tga UPLB student. nabitin ako sa sinabi ni duterte pota
hudas_knows,mayor @duterte_rody galit ka rn ba sa maarteng pangit? me alam ako 7.. bigay ko sayo address.. #Duterte2016
enthushaistic,puro duterte yung fb news feed ko
piaranada,Large crowd in Tacloban cheers as Rody Duterte hits Mar Roxas over gov't response to Yolanda. #PHVote https://t.co/iux62RKskA
mkldvd,@meanflrs @Kuya_duterte imention na yan!!!<ed><U+00A0><U+00BD><ed><U+00B8><U+0082>
Kuya_duterte,Bakit daw ako nagdadrama mag-isa. So kailangan by group? Pwe barilin kita eh
reyes_babuy,@Kuya_duterte  grabi ka ang astig mo
inquirerdotnet,.@MARoxas accepts Duterte dare to waive secrecy on bank accounts https://t.co/2QtBjOXGTg | @JLDejesusINQ #VotePH2016 https://t.co/eGs8MUoUe6
theriyza_isai,"If I'm the boss
I'm hiring the last applicant.
#DUTERTE

I tell you a story.

I'm the boss of the company and I... https://t.co/hPDiLvnvTV"
joshlargado,nw Q&amp;A for Mayor Rodrigo Duterte
Julbundalian,"My dad is number 1 fan of RORO (yeah seriously) then my mom got a death threat from duterte fantards because of dad,"
La_VieEstBeLLe2,I super lab it. I wish I can vote for him #Duterte https://t.co/NtlOgV41qz
ljpagobo,Haha astig tlaga ang mga tweet ni @Kuya_duterte
pochoylabog,"""The politics of interruption is crucial in an election season where most candidates seem to dodge the... https://t.co/lew2O7edR9"
samiedos,"Your question was very good but you should not interrupted Mayor Duterte when he was speaking. C'mon, GMRC please! <ed><U+00A0><U+00BD><ed><U+00B9><U+0084>"
John18Joshua,@Kuya_duterte nakakaGV ka <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>
Kuya_duterte,"Pag gusto, may paraan.
Pag ayaw, ilibre mo sasama yan."
Duterte24x7,Roxas camp: Duterte dare to waive bank account secrecy accepted | https://t.co/zG9NstcZBw #PHVoteDuterte https://t.co/Lr0NJEqbXg
ErikaRitzM_,"""we may disagree, but I will respect your right to speak"" 
-Mayor Duterte."
bukojuicewa,@bukojuicewa and please do not liken Duterte to David because he repented for his sins and Duterte is sorta still proud of it.
kendiforevs,Duterte is my President. <U+270A>
reyes_babuy,Duterte for the win https://t.co/7FAHYr9Ycu
Jd1986Kn,@lefthandedsnake that's why dont speak on behalf of them. Okay? Kahit may isang naligaw na kagaya mo I still love and vote for Duterte
Kuya_duterte,<U+1DAB><U+1D43><U+1D4F><U+1D52><U+1D50><U+1D56><U+1D43><U+1D4F><U+1D49>
barnuevo,Miriam+Duterte love team #parangtayoperohindi #DuRiam @AngelineQuinto @MichaelPangilinan #HimigHandog2016 https://t.co/QUDBbucPYz
loveisair_,do the uni we go to truly shape and influence our way of thinking and beliefs? it just dawned on me after that duterte ish happened <ed><U+00A0><U+00BD><ed><U+00B8><U+0090>
Yhang_Sexyyyy,@Kuya_duterte relate ako sa lahat nang tweet neto hahahaha laughtrip idol
dextercruzat,Wag ka magalala Sir Baste Duterte iboboto ko ang ama mo at ipangangampanya ko. #PHVoteDuterte https://t.co/UAePvIZObp
Watdahel_Marcel,": Kung political debate siguro, gusto niyong magkudaan ang mga tao. ""Hello, Mr. Duterte. Oh, I love your shirt! Anyway, when it comes to..."""
_agfernandez,"Kapag si Alma Moreno napapahiya sa Q&amp;A, tuwang tuwa sila... Kapag si Rodrigo Duterte napapahiya sa Q&amp;A, ""nabastos"" na...
#JusticeForAlma"
AppleandBees,"Walang bayaran, walang gimik. Just hoping for change. 

RTR plaza in tacloban jam packed for #duterte!... https://t.co/SM7mJ5Z2a6"
moonmusk12,@IrishDDizon ako heneral sure duterte robredo... :-)
heyz_burac,@rachenesz mangampanya tayo para kina Duterte at Robredo sa masa?? Hehehe
samiedos,Just watch the video of UPLB student questioned mayor Duterte.
IrishDDizon,It bothers me that some Duterte supporters ATTACK my friends who raise VALID issues about his statements. PERSONALAN. Keep it INTELLIGENT.
theManaJHEr,"Dear Duterte supporter: Learn to say, ﾓYes, with reservations"" https://t.co/Qnhd0FXwDJ"
theriyza_isai,"If I'm the boss
I'm hiring the last applicant.
#DUTERTE! https://t.co/eEErVrxfMS"
joshuel_kyle,THANK YOU SA ADVICE Amber Febs and Glenn Balasabas Rosales nga isumbong ni Duterte unta.  Hahaha
asshulz,@asshulz anyway wala pang masyadong backlash from my comic?? was i successful?? HAVE I SILENCED THE DUTERTE JAKOLEROS?
nerdynerj,Malapit na pala talaga ang elections! Pls Lord sana manalo si Duterte! <ed><U+00A0><U+00BD><ed><U+00B1><U+00BC><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><ed><U+00A0><U+00BE><ed><U+00B4><U+0098><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD>
greekdemigodnjh,Si duterte jailangan ng pinas
EmpoyR_state,"kung may candidate sana na may kamay ni duterte, utak ni santiago at puso ni grace... pero wala eh. Pili nalang sa isa."
Alhjoyyy,Usapang duterte<ed><U+00A0><U+00BD><ed><U+00B8><U+008C>
PollNewsNetwork,Survey News: Duterte unfazed despite losing 3 points in latest SWS survey - GMA News https://t.co/wIGBrbCjM9
AirealAlvarez,Duterte rules<ed><U+00A0><U+00BD><ed><U+00B4><U+00AB><ed><U+00A0><U+00BD><ed><U+00B4><U+00AA><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>
mailamangampo,"@IrishDDizon I feel the same. I'm certain with Mrs. Robredo as my VP, but, still thinking twice over Mr. Duterte for Pres."
Howdy_Jed,"The issue isn't between Duterte or the student, it's on those who defended the candidate amidst his lack plans for our taxes. Think about it"
Mashup44,"DUTERTE SUPPORTERS IN TACLOBAN CITY.
#Duterte2016 https://t.co/2x8K3HlLWD"
mikhailhaha,"para kang si duterte e, tinatanong tapos ayaw sagutin ng diretsyo yung tanong hmmmm"
VirtucioXavier,Duterte For Change... https://t.co/DvQwevnHO8
ItsMeeeGenelle,Pupunta daw bukas si Duterte dito.
juanneibarra,@khrissie_bizzle ikaw si duterte<ed><U+00A0><U+00BD><ed><U+00B8><U+0082>
SurrendrDorthy,Duterte supporters are the most stressful to deal with.
COMPLEXMlND,Parang pelikula 'yung poster ni Duterte and Cayetano.
EsterMel_,The second to the last paragraph.  &lt;&lt;&lt; Image from 'Interrupting Rodrigo Duterte' via @rapplerdotcom https://t.co/KXwknuX8jT
supermish,Yung mga comments sa Youtube livestream : DUTERTE-MARCOS daw juskolord!!!!!
AthennaChiely,@IrishDDizon sobra po matapang si mam inday at napakasimple pero my puso.. Duterte clan is one of a kind mabait sila #proudbisaya
shaynemaristela,"Duterte, Robredo. No other political agenda just pure public service, yan ang ramdam ko, pero di ako makakavote. <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD> https://t.co/1ZbfeQZcmA"
rcmmel,duterte's grip over his supporters is starting to scare me
thea_mercs,@allyncredible @Kuya_duterte hahahahaha daminh alam eh. Ibalik daw ang oras hahaha
ptdfa,ppl like duterte bc twitter likes him not bc they actually know what he does gotcha
MiguelSalcedo82,Interrupting Rodrigo Duterte https://t.co/OpqrO322bV
rcmmel,CRUSH NYO BA SI DUTERTE OR SOMETHING WTF <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>
allyncredible,@Kuya_duterte @thea_mercs HAHAHAHAHHAHAHA
notsogreatsteph,"Nganung naa man juy #bisayanapud ? Kung bisaya d i si binay, i'vote ninyo? Pro-Duterte ko tungod sa iyang advocacy. Bunos na nga bisaya siya"
LorieZulueta,TQ Tacloban for showing your love to our President!!!! #Duterte #Duterte2016 #PhVoteDuterte https://t.co/k6ZDLpIuP6
rapplerdotcom,"Duterte: Maski Lumad, Kristiyano, Muslim, I have the solemn duty to uphold peace in this country. #PHVoteDuterte https://t.co/0v2JxB2jeX"
PHVote,"Duterte: Maski Lumad, Kristiyano, Muslim, I have the solemn duty to uphold peace in this country. #PHVoteDuterte https://t.co/LwRRbt7QyP"
heartcuabo,@IrishDDizon duterte p rin po tau
piaranada,"Duterte: Maski Lumad, Kristiyano, Muslim, I have the solemn duty to uphold peace in this country. #PHVoteDuterte https://t.co/D1UdfkE4KP"
usa_albarracin,"Kahit saang SURVEY sa buong pilipinas si mayor DUTERTE ang nangunguna,bakit sa sws survey hindi,DAHIL ANG SWS SURVEY AY PALAKIHAN NG GASTOS."
some12whisker,"@IrishDDizon Same here, Heneral! <ed><U+00A0><U+00BD><ed><U+00B1><U+008D> Leni for VP! I like Duterte BUT..<ed><U+00A0><U+00BD><ed><U+00B8><U+0090> minsan napaka imposible na kasi ng mga sinasabi nya and his behaviour"
Admskie24,ﾓ@Kuya_duterte: Yung kaklase mong pabida. Sarap ipamigay sa ibang section at ipabaril.ﾔ hahahaha
kian_lanzar,"Not considering their parent's background and just base it on their looks., I would go for Duterte or prob'ly Roxas https://t.co/jcbsHEKrgc"
miabercilla,"""We need more citizens who have the intuition to ask ﾓbut howﾔ to a politicianﾒs ﾓI will.""ﾔ  via @rapplerdotcom https://t.co/m0WZNuCiLO"
_tommi3,Yung mga supporters ni Trump war freak. Parang yung mga supporters ni Duterte. #PHVoteDuterte #PHVote2016
cor_Di,@IrishDDizon Duterte <ed><U+00A0><U+00BD><ed><U+00B1><U+008A><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC>
usa_albarracin,"KAILAN NANGUNA SI TRAPOE SA SWS SURVEY,EH HANGGANG NGAYON HINDI NAMIN NA FEEL NA SURVEY KAMI,DAHIL DUTERTE KAMI... https://t.co/dqxOP7nmIP"
tatancast,".@alanpcayetano Sa dami ng challenges at opportunities for growth &amp; devt ng PH, wala masyado maipangako si Duterte?! https://t.co/MiORZcq2Qo"
thunderkiddo,@IrishDDizon Duterte and Robredo. Fire and Ice.
glennramirez88,DUTERTE FOOTAGE 30s https://t.co/rWNf507RYk via @YouTube
JedYasis,Lakas mo @Kuya_duterte  https://t.co/tcp0PdsiKF
allysonjanedg_,Duterte parin
ImShastaAmaro,Laptrip dito ke duterte whahhahahhahahahhahaha https://t.co/P7uKN3o5IH
whereisney,"my timeline consists of tweets that are;

whining about requirements
duterte @ UPLB
cant find a matching header for an icon"
kccdcm,Si DUTERTE talaga dapat maging presidente ng bansa. <ed><U+00A0><U+00BD><ed><U+00B1><U+008A>
simple_btdanger,"Go duterte you're the best!

WeMissCHARDGEL Together https://t.co/2pcoE7RGB2"
xenaguingon,@Kuya_duterte lt hanep hahahahahahahhahahaha
ChoiiChoyy,"""@Kuya_duterte: Konting kembot na lang bakasyon na!!!"""
Kuya_duterte,"""Magbabago na ako. Promise""

MALAKING KASINUNGALINGAN! BARILIN KITA EH"
jholitonjua,this! :) Interrupting Rodrigo Duterte via @rapplerdotcom https://t.co/Kip1OjwohQ
Jeemwell,"(Curato, 2016) https://t.co/MHJ7lLYCEK https://t.co/9ApYQkCTtE"
igicentricity,"Not calling all Duterte supporters as Dutertards. But if you got butthurt(ed), you're probably one. #WhenTheShoeFits"
rapplerdotcom,Davao City takes centerstage in Duterte political ad https://t.co/7fAoEA2ffG #PHVote https://t.co/Gfa49Tzskx
News5AKSYON,"Motorcade ng Duterte-Cayetano tandem, umarangkada na sa Tacloban city #BilangPilipino https://t.co/a3qQgdDtWP | via @junyeeloyola"
nobodyswinona,- student's question. Direct answer lang naman hinihingi nung estudyante. What's with the nonsense and sarcasm? Hay Duterte!
News5AKSYON,"Libo-libong Duterte supporters, dumagsa sa public rally sa Tacloban city #BilangPilipino https://t.co/rIZGmFyihQ | via @junyeeloyola"
nicolechuaaaa,Duterte in Tacloban. What happened kaya in RTR?
ImMiggyfied,SA MAGTINO KA! KAILANGAN TALAGA SI DUTERTE MAGING PRESIDENTE DAHIL UUNAHIN KAYONG MGA MASASAMANG LOOB!
bayle_recto,"Duterte made it normal to bully people.
 https://t.co/COKXOoyI2Q  #NoToCyberBullying  #voteph #eleksyon2016  #notoduterte"
camilleorallo1,Pumunta rin dapat si Duterte dito sa San Manuel <ed><U+00A0><U+00BD><ed><U+00B8><U+0081>
xxr0n,Currently praying for Mayor Duterte. God be with him always! #PiliPinas2016 #PHVoteDuterte
E5359A,@detectiveOMAN grabe sir sana manalo si duterte. Nahohoplessan na ko para sa pinas haha.
nobodyswinona,Ang problema kay Duterte dun sa forum e ang dami niyang paligoy-ligoy at extra na sinasabi. Just get to the point and answer the -
Duterte24x7,UPLB student who disrespected Duterte receives death threat from supporter | https://t.co/0WJqzA9yda #PHVoteDuterte https://t.co/3iFGtSk2QW
toots069,True!: Interrupting Rodrigo Duterte - https://t.co/kBg71zQHPy via @rapplerdotcom https://t.co/ZwPXev0b7o
irene_shimizu,Mayor DUTERTE at RTR TACLOBAN pic from CAT8 Next Factor live #PHVoteDuterte #Duterte2016 https://t.co/umenNIwdRz
itsmeeyao,"If Mayor Duterte wins, PH will revive to its beauty.  If he loses, then there'll be another 6 years of pathetic governance.  You choose!"
OrdenesDaMenace,You talk smack about Duterte and you're under fire from millions of supporters. <ed><U+00A0><U+00BD><ed><U+00B8><U+00AB> Isn't this how Martial Law works? <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>
LandayanDMD,Nakaka gv yung mga tweets niya. Grabe siya <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B1><U+008D> <ed><U+00A0><U+00BD><ed><U+00B1><U+0089> @Kuya_duterte <ed><U+00A0><U+00BD><ed><U+00B1><U+0088>
KennethIanB,hahaha uwat ako  <ed><U+00AE><U+00B8><ed><U+00BC><U+00B4><ed><U+00AE><U+00B8><ed><U+00BC><U+00B4><ed><U+00AE><U+00B8><ed><U+00BC><U+00B4> #Du30 <ed><U+00AE><U+00BA><ed><U+00BE><U+0096> Rody Duterte FTW!
earldulay,Interrupting Rodrigo Duterte https://t.co/GMtfsfzpMl via @rapplerdotcom
iamsupernic1,Mukha bang manyakis si #DUTERTE?
evilangel_914,#DU30 #DuterteforPresident #DuterteMovement #AtoniBai #Duterte #DuterteforaBetterTomorrow #DuterteMayBukasTayo https://t.co/9zjMdlMaS5
Hugotsyonaryo,"Survey: Sino Presidente mo?

RETWEET for Duterte
LIKE for Grace Poe

#MasbateProVince"
jhoyski927,"Duterte: It's the government itself that's oppressing the people.
#PHVoteDuterte"
phnews24x7,Roxas accepts Duterte dare to waive secrecy on bank accounts | https://t.co/JuwW1Kdyjx #PHVote#PiliPinasDebates2016 https://t.co/WnIR0A5Fp0
TrilexAlvez,"May nag-comment laban kay Duterte.

Ang sagot sa kanya ng isang fan ni Duterte:
""Ma-rape sana nanay mo. Masaksak ka sana sa daan."""
friajoe,@jepp0y ano ginawa? Paaway natin sa fans ni Duterte haha
toots069,@DilimanConyos <ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB> for your piece on Duterte published by @rapplerdotcom ! Bravo!
dyoymamabear,"Re: Stephen Villena (UPLB student) disrespecting Duterte

* hindi pwedeng assertive lang? bastos na agad? 
*... https://t.co/iFuZKfWrOB"
EDPS10,Di ko alam. Pero baka pag nanalo si duterte maranasanan natin yung martial law lol
Ralphabet,"The question wasn't inflammatory; it was personal. If #Duterte himself can handle that kind of questioning, why... https://t.co/YBTDEoCIm1"
jaan1307,Duterte #LNDapatLagingStrong
mikkodeee,duterte fantards tho
onlyyannie,@pulbora he deserves it. Expected na mangyayari yan sa daming supporters ni Duterte sa social media.
jhoyski927,"Duterte: Pag dinaya tayo, eh di magwala na kayo.
#PHVoteDuterte 
Oh! yeah!"
pinkcess018,"Kahit saan kau mag survey malakas ang hatak ni DUTERTE tas papalabasin nio lagi sya kulelat !!

#BeFair
#DUTERTE2016"
PhilippineStar,"Duterte, Cayetano motorcade causes traffic in Tacloban City. #BilangPilipino | @iambertramirez https://t.co/a3OjCselNK"
iamloves,"To all die-hard Duterte fanatics, y'all can now give your hypocrite selves a big round of applause. *throws confetti* <ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>"
XynakaHere,@Kuya_duterte 2 1/2 pa kami T.T
PhilippineStar,Palo Mayor/Mom of LP's senatorial bet Jericho Petilla with PDP's bet Duterte at municipal hall. | @iambertramirez https://t.co/4gbnChHsvD
Atesarahjane,@kuya_duterte @hugotpost  hahahaha laughtrip ka po . kuya duterte.
thirdyglino,"@joshuacagar I guess my point is instead of criticizing/judging Duterte supporters, we try to understand their context, their motivations"
NielleArtiaga,"@Portgas_D_Xtian yun yung sa UP Los Ba�os na bumastos kay Duterte. Haha. La lang, medyo nakaka-ouch"
alxcsxhemmings,ﾓ@Kuya_duterte: Konting kembot na lang bakasyon na!!!ﾔ
jhoyski927,Duterte: Mga kapatid kong Muslim. Huwag muna tayong mag-away. Magkakapatid tayo. #PHVoteDuterte
thetigeRAD,"""UPLB has started a tradition of roasting presidential candidates."" 
Interrupting Rodrigo Duterte via @rapplerdotcom https://t.co/0XjR3lNv7g"
thereal_xx,duterte hahahahaha https://t.co/WNDSR6iQIg
mykryptonite8,gaya gaya ka ng President. Duterte ako Duterte ka rin? gaya gaya ka :P hate u jk =))))) labyu :* &lt;3
NierraRaphael,"Sobrang daming tao sa RTR Plaza because of Duterte! But one thing i noticed, where are the media? ABSCBN and GMA?"
junyeeloyola,"Libo-libong Duterte supporters, dumagsa sa public rally sa Tacloban city #BilangPilipino https://t.co/pdLCLGpLyR"
jrvyjnrdz,"@jrvyjnrdz *kay dili man nimo iboto si Duterte Hahahahaha
Pinsan:Mao jud nagashabu gyud ni si Kuya ba hahahahaha"
Mister_Patama,Ikaw na talaga Kuya_duterte <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B9><U+008C> Laughtrip tweets
toots069,"Dear Duterte supporter: Learn to say, ﾓYes, with reservations"" - https://t.co/mQmqYDf0WF via @rapplerdotcom https://t.co/DFWPXKtIfC"
hazel_hazeline,Nakakatawa to @Kuya_duterte
shengwaa,wtf duterte https://t.co/uORlKViZCU
AkoniBoV,ﾓDisrespected? No. I was once a student. Ganoﾒn talaga ang mga students. You donﾒt expect these students to be... https://t.co/pRz5sA31ky
G_EMbuscad0,Kung sino ka man estudyante ka magpakamatay ka na! haha UPLB student:No intent to disrespect Duterte https://t.co/ZGrkPF8svY via @ABSCBNNews
Kuya_duterte,May mga tao talagang matalino sa eskwelahan pero bobo sa totoong buhay.
CessyGeorge,Yah yah yah!! Lagot naman sila kay Duterte <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B2><U+0094> https://t.co/anILXrSXRI
the_nutbox,Nicole Curato argues politics of interruption a good thing https://t.co/iaSAUtyQz1
heyz_burac,"Duterte - Robredo ftw! <ed><U+00A0><U+00BD><ed><U+00B9><U+008F>
Sana manalo rin si Hontiveros. 
Palitan na ang mga trapo sa Senado tulad nina Sotto, Drilon et al. No to TraPo! <ed><U+00A0><U+00BD><ed><U+00B8><U+00A0>"
Kuya_duterte,"Yung mga nag popost ng ""eto nga pala yung nilalait mo noon"". Ulol di lang kasi uso ang filter noon. Mukha ka pa ding punyeta sa personal.<ed><U+00A0><U+00BD><ed><U+00B8><U+0082>"
jrvyjnrdz,"@jrvyjnrdz kay isog kaayo si Duterte. Gusto niya ibalik tung pamamaraan dati.
Ako: Maayo nuon na kuya eh. Kurakot baya na si Binay kuya ha"
luigipacho,"And then you see their comments...
""putang ina mo. Ang bastos mo. ipapapatay ka ni Duterte. Gago ka."""
NierraRaphael,Ang daming tao sa RTR Plaza sa Tacloban City. Walang artista. Walang concert. Just Duterte. #du30
JackassedClown,I wouldn't go too far as to say that Duterte's supporters are all blind fanatic idiots...but it's getting pretty damn close. #sorrynotsorry
hazel_hazeline,@Kuya_duterte @HugotPost Hahahaha lol
jrvyjnrdz,"Me: Oy San si Duterte jud ang iboto ha?
S: Si Binay akua
M: UNSA MANA OY! Di gud ka taga Makati duh hahaha
Kuya Driver: Bitaw si Binay jud"
soaphiaangelica,@canoyashley unsay chika? hahaha duterte mana
RiaEunice_xx,@Kuya_duterte LAPTRIPPO DITO<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>
EdJjamppong,"@EdJjamppong Duterte is a senior and a public official. Also, interruptions are really rude even if u have a good point or wtsoever #respect"
luigipacho,"LOL at these people, who are saying that the student, who was rude to Mayor Duterte, didn't learn anything from GMRC and his parents."
AnikaAvia,"""@Kuya_duterte: Kalma lang tangina, status mo ni-like niya, hindi ikaw."" Ouch <ed><U+00A0><U+00BD><ed><U+00B2><U+0094>"
kristalfortes09,"""@Kuya_duterte: Yung kaklase mong pabida. Sarap ipamigay sa ibang section at ipabaril."""
000lyn,mga friend gusto ko ng manalo si duterte
pretentiousbum,"Girl in Duterte commercial: ""Iniisip niya ang kapakanan ng mga babae.""

AHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAH"
mariameiia,"Alin nga ba talaga ang problema?
Si Duterte at ang kanyang paniniwala?
Ang pambabastos umano niﾅ https://t.co/3XCc4vng97"
EdJjamppong,I am not a  Duterte supporter &amp; I don't even like him but imho the way that UPLB student 'commanded' him to answer directly is disrespectful
jhoyski927,"Live Stream: https://t.co/mBolJU995J
Duterte at RTR Plaza.. 
#PHVoteDuterte https://t.co/Wdbua3wfRe"
merbz_yoj,"Duterte ta.. para sa pagbabago..
<ed><U+00A0><U+00BD><ed><U+00B1><U+008A><ed><U+00A0><U+00BD><ed><U+00B1><U+008A>"
twit2millions,Walang makakapigil na pabebe kay Duterte sa Tacloban ;) #PHVoteDuterte Kabahan na sila ... https://t.co/27TcyYQsdj
JANEuaryyy,Duterte https://t.co/EZRyhr1RKK
pinkay_nwacct,MUST READ: Open Letter from Dr. Mae Dolendo for Mayor Duterte went VIRAL ONLINE! https://t.co/K7SMwpOiUp
manejerok38,@Kuya_duterte @HugotPost <ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>
hiyong13,Make your voice count! Help me support @duterte_rody to be our next President via https://t.co/gwOr1KU0qh #halalan2016 #eleksyon2016
estepanyah,"Si duterte yung tipo ng taong nag p post ng ""haha ang badass ko tunay na hokage wooo"" sa fb"
donotfollowher,Huhu sorry na po. Patawarin niyo na po siya tulad ng pagpapatawad niyo nung minura ni Duterte si Pope Francis. Please.
AltheaFino,"Yun ohh. Duterte comercial... Cardo as Duterte mode. Dali na! 

REAL TEAMMAJA UNITE"
batampasiggg_,Duterte's new ad is all about the truth!!
jaydineeee,ohh kala ko walang gagastusing pera sa campaign si duterte?? eh bat may campaign commercial sya dito sa tv?? lol
glendaforshort,My tita' s choice is on Duterte
cessxhoran,"""@Kuya_duterte: Kalma lang tangina, status mo ni-like niya, hindi ikaw."""
iAm_JohnCruise,"""Davao was hell, until Duterte came."" https://t.co/5ShK14BiIf"
CJ_Chanco,Interrupting Rodrigo Duterte via @rapplerdotcom https://t.co/bTjnCfAvmM
E5359A,@mynameishaffy seryoso? Kahit papa mo? Walang duterte sainyo? Di ko kasi bet si Poe e mamaya Cory the 2nd yan e
foliearousseau,Duterte is Negan. Kinda. https://t.co/JNBS32YYPa
yowitsmeshane,Duterte Baller <ed><U+00A0><U+00BD><ed><U+00B8><U+008D>
Duterte24x7,Mayor Rody Duterte: Binays Camp Lying &amp; Insulting Filipinos Intelligence | https://t.co/EXcQnbSG0W #PHVoteDuterte
aliojcq,can these duterte supporters just get it over with <ed><U+00A0><U+00BC><ed><U+00BC><U+00B5>
daybergent,"@boopkai it's actually him talking like duterte <ed><U+00A0><U+00BD><ed><U+00B8><U+0089> (symbol of sarcasm), tho he meant to be true to ppl who won't actually read <ed><U+00A0><U+00BD><ed><U+00B8><U+0090>"
ANGELALINDOG,@Kuya_duterte @HugotPost waaaaaaahh!!
ThEpicEpileptic,"If #Trump wins and #Duterte wins too, I think they'll be best friends."
ATL_aby,"Despite everything, I support Duterte. (Not yet a regd voter tho) https://t.co/l7sbW1cyit"
giselle_arco2,"WAIT TIL YOU MEET DUTERTE,UGH! <ed><U+00A0><U+00BD><ed><U+00B8><U+0092>"
carlthaddeus,Buong Tacloban inaabangan si Duterte. Ah ok cge MDS pa rin ako.
jmsanchezjorge,This makes sense. https://t.co/90aRUQ1Flv
RRD_Philippines,"Pangulong Rodrigo Duterte in Tacloban.  #PHVoteDuterte

Photo credits to Ms Hannah Condor. https://t.co/OG1DkBRu6m"
PHVote,Alan Cayetano: Bakit si Mayor Duterte? Siya ang kandidatong pinaka kaunti ang pangako. Kasi ayaw niyang mangako nang hindi niya kaya gawin.
yannnnning,Galit na galit kayo kasi may mga taong kayang gumawa nun kay Duterte. Lul.
frajaynal,"classmate: nagawa mo na yung reaction paper sa Eng 11?
me:*duterte supporter voice* BASTOS KA! AROGANTE! WALANG MODO!"
shannang_aku,"Duterte. Yes. <ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC> #tacloban partida, wala pang artista yan. <ed><U+00A0><U+00BD><ed><U+00B8><U+0081><ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC> #ctto https://t.co/Y1dkSMWYWU"
yourfrantasy_,@josephthebragat watch the video brags. Search sa fb UPLB student disrespected Mayor Duterte. Mka hb!
MylesHassan,Gago man yung lalaking yun. Ang bastos ng pagkatanong niya kay duterte
JoeU24,Now watching... https://t.co/bdiKVAtrPr
E5359A,@mynameishaffy mga kamaganak ko ba duterte? Yung akin kasi hati e. Duterte or Miriam. Okay naman si Miriam kaso Duterte talaga e.
yannnnning,"""Hindi mo kilala si Duterte at ang mga nagawa nya sa Davao.""

And you do??? <ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F>"
