"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"19","[#UPLB Job Opening] Three (3) REPS position under Animal and Dairy Sciences Cluster, College of Agriculture https://t.co/JykWk0o8iS",FALSE,2,NA,2016-03-14 08:01:47,FALSE,NA,"709288401527246848",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","UPLBOfficial",1,FALSE,FALSE,NA,NA
"20","#Duterte's message to his supporters RE #UPLB student: https://t.co/h4clwE3zbf",FALSE,0,NA,2016-03-14 07:28:46,FALSE,NA,"709280091767840768",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","withersfork",0,FALSE,FALSE,NA,NA
"21","#UPLB 
#duterte
Stephen Villena https://t.co/3WIQpFfDLZ",FALSE,1,NA,2016-03-14 07:26:40,FALSE,NA,"709279563344314369",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","abbyshug",0,FALSE,FALSE,NA,NA
"22","No intention to disrespect, kasi natural na ganon ang kultura. #UPLB",FALSE,3,NA,2016-03-14 07:26:11,FALSE,NA,"709279443697598464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","greyPSYCHo",0,FALSE,FALSE,NA,NA
"23","#UPLB student to #Duterte supporters: I meant no disrespect | https://t.co/PAHtqKPJX3 https://t.co/Wksiwufx3h",FALSE,0,NA,2016-03-14 07:19:09,FALSE,NA,"709277672224854016",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","msnph",0,FALSE,FALSE,NA,NA
"24","Stephen sure knows how to answer

#UPLB",FALSE,1,NA,2016-03-14 07:09:18,FALSE,NA,"709275194494353409",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ziekfucker",0,FALSE,FALSE,NA,NA
"25","I liked a @YouTube video https://t.co/igRMU6wIHF Eto ang direchong sagot ni Mayor Rody Duterte sa pambabastos ng isang #UPLB",FALSE,1,NA,2016-03-14 06:36:53,FALSE,NA,"709267035377819648",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","anterucirpo",1,FALSE,FALSE,NA,NA
"26","Regarding on the issue bout the #UPLB student who raised question to #Duterte . Bumili Ka ng common sense! Ta** Ina. 1/3",FALSE,1,NA,2016-03-14 06:22:43,FALSE,NA,"709263470500315137",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","itsaboutMwark",0,FALSE,FALSE,NA,NA
"27","Dahil nagtanong c #StephenVillena sa isyung panlipunan ganito na ang sinapit s kamay ng supporters ni DUTERTE #UPLB https://t.co/BaVoQ2jb93",FALSE,1,NA,2016-03-14 06:12:42,FALSE,NA,"709260951455838208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","missjover",1,FALSE,FALSE,NA,NA
"28","I urge every #Du30 supporter to just understand all sides of the situation before you type vitriol. Seriously. :( #NoToBullying #UPLB",FALSE,2,NA,2016-03-14 05:52:47,FALSE,NA,"709255938167824384",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DizzyMissNizzie",0,FALSE,FALSE,NA,NA
"29","#UPLB  https://t.co/ggyURb7YYM",FALSE,1,NA,2016-03-14 05:40:51,FALSE,NA,"709252935532740609",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","patph81",1,FALSE,FALSE,NA,NA
